"id","userid","tweettext","haslinks","hastags","is_retweet","totalretweets","tweeton","creationdate","class","jobid","coordinate"
"1485993873189269504","79130206","Direktur Jenderal Anggaran Kementerian Keuangan (Kemenkeu) Isa Rachmatarwata memblokir sementara anggaran belanja Kementerian dan Lembaga (K/L). #Kemenkeu https://t.co/xVNkSMnsLc","m.jpnn.com/news/kemenkeu-…","Kemenkeu","false","0","2022-01-25 15:12:02","2022-01-26","netral","1",""
"1485993108676689920","1480564620196659200","Kerusakan lingkungan kian marak, tapi apakah kita sudah bertindak? Ayo bersama kita tingkatkan kesadaran lingkungan di sekitar kita untuk bumi yang lebih baik.
Padma Wijaya for Eco-sustainability
@LPDP Kementerian Keuangan RI @PK180 LPDP – Padma Wijaya
#DiriUntukNegeri https://t.co/JBjYnVDWcF","","DiriUntukNegeri","false","0","2022-01-25 15:09:00","2022-01-26","positif","1",""
"1485988207510663171","1293873072395571200","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 14:49:31","2022-01-26","netral","1",""
"1485983930969116672","907873137366245376","RT @kemendespdtt: Mendes PDTT Abdul Halim Iskandar @halimiskandarnu menerima surat tugas pemeriksaan atas laporan keuangan Kementerian Desa…","","","false","72","2022-01-25 14:32:32","2022-01-26","tdk-relevan","1",""
"1485982890152259585","709010634","Lowongan Kerja Kantor Pelayanan Kekayaan Negara dan Lelang Kementerian Keuangan Tingkat D3 Tahun 2022

Pegawai Pemerintah Non Pegawai Negeri (PPNPN)
Kualifikasi :
Warga Negara Indonesia
Jenis kelamin Perempuan
Usia maksimal 25 tahu…https://t.co/bs8C0sRZf9 https://t.co/J9yJ0go9B3","lnkd.in/gvNu26ax lnkd.in/gEJZuNiK","","false","0","2022-01-25 14:28:23","2022-01-26","positif","1",""
"1485980289885421570","1186946650595418116","PT SMI dan PT PII merupakan BUMN yang 100 persen kepemilikannya ada pada Kementerian Keuangan. https://t.co/hahDL8zPL6","voi.id/ekonomi/127748…","","false","0","2022-01-25 14:18:03","2022-01-26","negatif","1",""
"1485977834732482565","465156621","RT @detikfinance: Direktorat Jenderal Pengelolaan Pembiayaan dan Risiko Kementerian Keuangan menerbitkan instrumen investasi obligasi negar…","","","false","5","2022-01-25 14:08:18","2022-01-26","netral","1",""
"1485971387110268935","1133685118285910016","RT @detikfinance: Direktorat Jenderal Pengelolaan Pembiayaan dan Risiko Kementerian Keuangan menerbitkan instrumen investasi obligasi negar…","","","false","5","2022-01-25 13:42:41","2022-01-26","netral","1",""
"1485970617086394373","54170301","RT @detikfinance: Direktorat Jenderal Pengelolaan Pembiayaan dan Risiko Kementerian Keuangan menerbitkan instrumen investasi obligasi negar…","","","false","5","2022-01-25 13:39:37","2022-01-26","netral","1",""
"1485970104118652934","135795460","Direktorat Jenderal Pengelolaan Pembiayaan dan Risiko Kementerian Keuangan menerbitkan instrumen investasi obligasi negara ritel (ORI) seri 021 atau ORI021.  https://t.co/EY9MB2OGE2","finance.detik.com/moneter/d-5911…","","false","5","2022-01-25 13:37:35","2022-01-26","netral","1",""
"1485965230538903553","1473923550356537345","RT @sahabatganjar: KIra-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?

Kita doakan dan dukung pa…","","","false","7","2022-01-25 13:18:13","2022-01-26","netral","1",""
"1485964190997446674","882793412897853440","Berdasarkan data Kementerian Keuangan, jumlah utang pemerintah di akhir 2014 adalah Rp 2.604,93 triliun,","","","false","0","2022-01-25 13:14:05","2022-01-26","netral","1",""
"1485963482822770697","850797612","RT @sahabatganjar: KIra-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?

Kita doakan dan dukung pa…","","","false","7","2022-01-25 13:11:16","2022-01-26","netral","1",""
"1485959861120925700","1414464488691048450","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 12:56:53","2022-01-26","netral","1",""
"1485958274495447040","53873828","RT @007koteka: ×××
Jateng juga unggul dalam segi integrasi program dengan kelembagaan yang efektif dan reformatif

Kira-kira apakah Jateng…","","","false","3","2022-01-25 12:50:35","2022-01-26","netral","1",""
"1485957284601937922","1412624009200422914","RT @kemendespdtt: Mendes PDTT Abdul Halim Iskandar @halimiskandarnu menerima surat tugas pemeriksaan atas laporan keuangan Kementerian Desa…","","","false","72","2022-01-25 12:46:39","2022-01-26","tdk-relevan","1",""
"1485955152167444485","2939656405","RT @007koteka: ×××
Jateng juga unggul dalam segi integrasi program dengan kelembagaan yang efektif dan reformatif

Kira-kira apakah Jateng…","","","false","3","2022-01-25 12:38:10","2022-01-26","netral","1",""
"1485954745655508995","880019254027866113","×××
Jateng juga unggul dalam segi integrasi program dengan kelembagaan yang efektif dan reformatif

Kira-kira apakah Jateng mampu mewujudkan tantangan dari kementerian Keuangan ? 

#SahabatGanjar
#GanjarPranowo https://t.co/gntrGpBMY9","","SahabatGanjar GanjarPranowo","false","3","2022-01-25 12:36:33","2022-01-26","netral","1",""
"1485943138099560450","64635651","#Kementerian Keuangan#Dana Desa!

Bupati atau wali kota yang selama ini mengatur pagu dana desa sudah dihentikan mulai tahun 2022 ini.

https://t.co/FOIipzDeEq","aceh.tribunnews.com/2022/01/25/kem…","Kementerian","false","0","2022-01-25 11:50:26","2022-01-26","positif","1",""
"1485942380536930309","1080321279876452353","Ingat, Kurang satu hari lagi lho #TemanHAI
Jadwal lengkap Penyampaian Laporan Keuangan
Kementerian Negara/Lembaga (LKKL) Tahun 2021 (Unaudited) dapat #TemanHAI simak di https://t.co/6mUTJ2UD2P

#LKKL
#DJPbHAnDAL https://t.co/DPHvgimzdU","s.id/LKKL-UNAUDITED…","TemanHAI TemanHAI LKKL DJPbHAnDAL","false","2","2022-01-25 11:47:25","2022-01-26","netral","1",""
"1485935994067353603","2360301680","@biasajasiii @ach_sihabuddinm @txtdrpemerintah Aman kak, info lengkap kunjungi web kementerian keuangan","","","false","0","2022-01-25 11:22:02","2022-01-26","negatif","1",""
"1485933158835290114","1345343116048355328","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 11:10:47","2022-01-26","netral","1",""
"1485932788587315204","412145505","@You_Ndaa Harap maklum karena anggaran party dari kementerian keuangan agak hmmm seret 😂","","","false","0","2022-01-25 11:09:18","2022-01-26","negatif","1",""
"1485932600367755265","965831602403078145","#BeritaSampit
Formulasi Kebijakan Pemerintah Pengaruhi Turunnya Kemiskinan https://t.co/YyIrXxWV9X JAKARTA - Kepala Badan Kebijakan Fiskal (BKF) Kementerian Keuangan Febrio Kacaribu menyatakan tingkat ... https://t.co/f3BmmKJQc8","beritasampit.co.id/2022/01/25/for…","BeritaSampit","false","0","2022-01-25 11:08:33","2022-01-26","positif","1",""
"1485926293514293250","1386931147792273411","siapa kementerian keuangan","","","false","0","2022-01-25 10:43:30","2022-01-26","netral","1",""
"1485923076630102020","965831602403078145","#BeritaSampit
RI Harus Kejar Vaksinasi 70 Persen untuk Waspadai Omicron https://t.co/5egddjDoYz JAKARTA - Kepala Badan Kebijakan Fiskal (BKF) Kementerian Keuangan Febrio Kacaribu menegaskan Indonesia haru... https://t.co/h6QeGJ9I9k","beritasampit.co.id/2022/01/25/ri-…","BeritaSampit","false","0","2022-01-25 10:30:43","2022-01-26","positif","1",""
"1485918193860464642","552523769","Kementerian Keuangan memastikan kehadiran negara untuk pembiayaan ibu kota baru akan fleksibel, antara lain dapat dilakukan melalui pemberian PMN dan penugasan kepada BUMN.

 https://t.co/tRDMufvXCM","katadata.co.id/agustiyanti/fi…","","false","0","2022-01-25 10:11:19","2022-01-26","positif","1",""
"1485916829650649091","178701982","RT @DitjenPajakRI: @yogiwadyabratha Iya, Kakak. Kementerian Keuangan memang tidak menggunakan seragam Korpri. 😊","","","false","10","2022-01-25 10:05:53","2022-01-26","netral","1",""
"1485628255244025856","703949604","RT @PusdiklatAP: Hai Sobat AP

Hari ini, Senin (24/01) @PusdiklatAP  menyelenggarakan pembukaan pelatihan dan e learning, yaitu
- PJJ Penyi…","","","false","1","2022-01-24 14:59:12","2022-01-26","netral","1",""
"1485908811982729219","79130206","Pemerintah melalui Kementerian Keuangan memberlakukan program pengampunan pajak atau Tax Amnesty jilid II, dengan Program Pengungkapan Sukarela, yang mulai berlaku awal Januari 2022. #taxamnesty https://t.co/PWN0KTWfjE","m.jpnn.com/news/menakar-e…","taxamnesty","false","0","2022-01-25 09:34:02","2022-01-26","netral","1",""
"1485907929958330371","440958152","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 09:30:31","2022-01-26","netral","1",""
"1485904253004951552","2299594304","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 09:15:55","2022-01-26","netral","1",""
"1485903630427648011","1361688134845493256","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 09:13:26","2022-01-26","netral","1",""
"1485899178874388481","1405360071165448197","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 08:55:45","2022-01-26","netral","1",""
"1485898384129261569","1333235321337614337","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 08:52:36","2022-01-26","netral","1",""
"1485896398864523266","706863115","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 08:44:42","2022-01-26","netral","1",""
"1485888859309174784","1434466604","Dirjen Anggaran Kemenkeu Sebut Ada Pihak Perbankan Khawatir Diaudit BPK Gara-gara Terima Dana PEN : Direktur Jenderal Anggaran Kementerian Keuangan Isa Rachmatarwata mengatakan, ada kendala dari perbankan terkait penyerapan anggaran PEN https://t.co/MkzM4Yy5xV","dlvr.it/SHlj0l","","false","0","2022-01-25 08:14:45","2022-01-26","netral","1",""
"1485879962439938050","1222368089410424832","Kegiatan Pembukaan Kegiatan Pra Rekonsiliasi Data Laporan Keuangan Semester II Tahun Anggaran 2021 ini dibuka oleh Plt. Kepala Kantor Wilayah Kementerian Hukum dan HAM Kepulauan Riau, Ramelan Suprihadi. https://t.co/X9dU1Z0mgM","","","false","0","2022-01-25 07:39:24","2022-01-26","netral","1",""
"1485878784226361345","1464636595038998528","RT @sahabatganjarid: Kira-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?
Kita doakan dan dukung p…","","","false","5","2022-01-25 07:34:43","2022-01-26","netral","1",""
"1485878405585600512","1464636595038998528","RT @sahabatganjar: KIra-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?

Kita doakan dan dukung pa…","","","false","7","2022-01-25 07:33:12","2022-01-26","netral","1",""
"1485878245065388036","1359693927553503236","Bendahara Lapas Baubau mengikuti kegiatan dari Pusdiklat Anggaran dan Perbendaharaan  dengan tema “Penyusunan CaLK : Menghasilkan Laporan Keuangan Kementerian/Lembaga yang Transparan dan Akuntabel” secara live melalui Kanal YouTube Pusdiklat Anggaran dan Perbendaharaan. (25/01) https://t.co/NMuB1ZPlsL","","","false","0","2022-01-25 07:32:34","2022-01-26","netral","1",""
"1485877804239822848","1464564460484444162","RT @sahabatganjarid: Kira-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?
Kita doakan dan dukung p…","","","false","5","2022-01-25 07:30:49","2022-01-26","netral","1",""
"1485877524257456135","1456523891757621251","RT @sahabatganjar: KIra-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?

Kita doakan dan dukung pa…","","","false","7","2022-01-25 07:29:42","2022-01-26","netral","1",""
"1485877264239980546","1456523891757621251","RT @sahabatganjarid: Kira-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?
Kita doakan dan dukung p…","","","false","5","2022-01-25 07:28:40","2022-01-26","netral","1",""
"1485876991698280449","1456522072838967299","RT @sahabatganjarid: Kira-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?
Kita doakan dan dukung p…","","","false","5","2022-01-25 07:27:35","2022-01-26","netral","1",""
"1485876776517902338","1456522072838967299","RT @sahabatganjar: KIra-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?

Kita doakan dan dukung pa…","","","false","7","2022-01-25 07:26:44","2022-01-26","netral","1",""
"1485876404810313735","1456517845970415617","RT @sahabatganjar: KIra-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?

Kita doakan dan dukung pa…","","","false","7","2022-01-25 07:25:15","2022-01-26","netral","1",""
"1485876164380196864","1427413940204564481","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 07:24:18","2022-01-26","netral","1",""
"1485876138920771584","1456517845970415617","RT @sahabatganjarid: Kira-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?
Kita doakan dan dukung p…","","","false","5","2022-01-25 07:24:12","2022-01-26","netral","1",""
"1485874003181182976","737206675275407360","Halo #rekans, kamu berminat magang di Kementerian Keuangan? simak info berikut yuk!😄 https://t.co/rh38ydMLbU","twitter.com/KemenkeuRI/sta…","rekans","false","1","2022-01-25 07:15:43","2022-01-26","netral","1",""
"1485871707122708482","1420952605967093767","Pontianak - Kantor Wilayah Kementerian Hukum dan HAM Kalimantan Barat menggelar Kegiatan Rekonsiliasi Data Laporan Keuangan dan Barang Milik Negara Semester II TA.2021 dilingkungan Kantor Wilayah Kementerian Hukum dan HAM Kalimantan Barat, Senin (24/01) https://t.co/bvNgAYHoQm","","","false","0","2022-01-25 07:06:35","2022-01-26","netral","1",""
"1485871240414130178","1461569372246319108","KIra-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?
Kita doakan dan dukung pak Ganjar bersama, dengan 10 langkah ini.
#SahabatGanjar 
#GanjarPranowo https://t.co/q6DnfDvwUK","","SahabatGanjar GanjarPranowo","false","0","2022-01-25 07:04:44","2022-01-26","netral","1",""
"1485867151315841024","1061846589809946625","Laporan Keuangan  beserta ADK kepada UAPPA-E1 setiap bulan, semesteran, dan tahunan. Selain itu, kegiatan ini diikuti oleh seluruh operator SAIBA dan SIMAK BMN di jajaran Kantor Wilayah Kementerian Hukum dan HAM Sumatera Barat.","","","false","0","2022-01-25 06:48:29","2022-01-26","netral","1",""
"1485867149118025730","1061846589809946625","Sesuai dengan Peraturan Menteri Keuangan Nomor 222/PMK.05/2016 Tentang Pedoman Penyusunan dan Penyampaian Laporan Keuangan Kementerian dan Lembaga, bahwa setiap Satuan Kerja selaku UAKPA wajib melakukan penyusunan Laporan Keuangan tingkat UAKPA, dan menyampaikan","","","false","0","2022-01-25 06:48:29","2022-01-26","netral","1",""
"1485867146928623620","1061846589809946625","Semangat Pembangunan Zona Integritas Menuju Wilayah Bebas dari Korupsi (WBK) dan Wilayah Birokrasi Bersih Melayani (WBBM) melalui Laporan Keuangan yang transparan, akrual dan akuntabel pada Kantor Wilayah Kementerian Hukum dan HAM Sumatera Barat.","","","false","0","2022-01-25 06:48:28","2022-01-26","netral","1",""
"1485867141140463618","1061846589809946625","2 (dua)  orang operator Lembaga Pemasyarakatan  (Lapas) Kelas IIA Bukittinggi ikuti pendampingan rekonsiliasi dengan unit eselon 1.

Dengan adanya kegiatan ini Laporan Keuangan pada Kantor Wilayah Kementerian Hukum dan HAM Sumatera Barat Semester II Tahun Anggaran 2021","","","false","0","2022-01-25 06:48:27","2022-01-26","netral","1",""
"1485624378888900610","882793412897853440","Berdasarkan data Kementerian Keuangan, jumlah utang pemerintah di akhir 2014 adalah Rp 2.604,93 triliun,","","","false","0","2022-01-24 14:43:48","2022-01-26","netral","1",""
"1485861562535792642","3002773092","Direktur Jenderal Anggaran Kementerian Keuangan (Kemenkeu) Isa Rachmatarwata mengatakan realisasi anggaran sektor kesehatan mencapai Rp291,4 triliun pada 2021 atau naik 69,2 persen dibanding tahun sebelumnya.
 https://t.co/jcqzVeHAlR","jatim.antaranews.com/berita/569241/…","","false","0","2022-01-25 06:26:17","2022-01-26","netral","1",""
"1485855836069318662","1204035483942047745","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 06:03:31","2022-01-26","netral","1",""
"1485853999123550208","15256823","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 05:56:13","2022-01-26","netral","1",""
"1485852865117958153","1370742494778912776","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 05:51:43","2022-01-26","netral","1",""
"1485852328104427520","2791337972","Apalagi selama tiga tahun terakhir, Kementerian Keuangan telah menunda kesepakatan politik yang telah disepakati bersama Komisi XI DPR RI terkait kebijakan cukai plastik.","","","false","0","2022-01-25 05:49:35","2022-01-26","netral","1",""
"1485850781203169280","750791112","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 05:43:26","2022-01-26","netral","1",""
"1485850209590857729","1377809135312412673","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 05:41:10","2022-01-26","netral","1",""
"1485849712058331137","1437215863896043522","RT @mikehalikadam: Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi…","","","false","18","2022-01-25 05:39:11","2022-01-26","netral","1",""
"1485846615315587077","2990974795","Kementerian BUMN melalui Bank BNI bersama Badan Perlindungan Pekerja Migran Indonesia berkolaborasi dalam mengapresiasi keluarga dari pekerja migran untuk membantu pencukupan kebutuhan pendidikan, pembukaan usaha hingga kebutuhan peningkatan literasi keuangan. 

@erickthohir https://t.co/1FYJxuEeEs","","","false","18","2022-01-25 05:26:53","2022-01-26","netral","1",""
"1485831815185432576","2162133289","Kira-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?
Kita doakan dan dukung pak Ganjar bersama, dengan 10 langkah ini.

#SahabatGanjar #ganjarpranowo https://t.co/8Tc6AZjXfR","","SahabatGanjar ganjarpranowo","false","5","2022-01-25 04:28:04","2022-01-26","netral","1",""
"1485823969077108736","1061846589809946625","serta disampaikan secara tepat waktu, maka Kepala Kantor Wilayah Kemenkumham Smatera Barat membuka secara resmi kegiatan Rekonsiliasi dan Pemutakhiran Data Laporan Keuangan dan BMN Kantor Wilayah Kementerian Hukum dan HAM Semester II TA 2021 di Grand Rocky Hotel.","","","false","0","2022-01-25 03:56:54","2022-01-26","netral","1",""
"1485822607819968512","1283946415660560386","Bapas Denpasar ikuti Rekonsiliasi Wilayah Data Laporan Keuangan Semester II TA 2021 di Kantor Wilayah Kementerian Hukum dan HAM Bali.

Kegiatan ini diwakili oleh Bapak Darba Sancaya selaku Operator SAIBA dan Ibu Mirah Purnamasari selaku Operator Simak BMN. Kegiatan yang https://t.co/45hIjPTYkg","","","false","0","2022-01-25 03:51:29","2022-01-26","netral","1",""
"1485812068431577088","435004096","RT @sahabatganjar: KIra-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?

Kita doakan dan dukung pa…","","","false","7","2022-01-25 03:09:36","2022-01-26","netral","1",""
"1485811184834002949","1230994530083565568","KIra-kira apakah Jateng mampu mewujudkan tantangan dari Kementerian Keuangan Sri Mulyani ini?

Kita doakan dan dukung pak Ganjar bersama, dengan 10 langkah ini. ☺🙏

#SahabatGanjar #GanjarPranowo https://t.co/XCiV15vFrG","","SahabatGanjar GanjarPranowo","false","7","2022-01-25 03:06:06","2022-01-26","netral","1",""
"1485806987468480512","1297546457508003850","Kerusakan lingkungan kian marak, tapi apakah kita sudah bertindak? Ayo bersama kita tingkatkan kesadaran lingkungan di sekitar kita untuk bumi yang lebih baik.

Padma Wijaya for Eco-sustainability
@LPDP Kementerian Keuangan RI @PK180 LPDP – Padma Wijaya
#DiriUntukNegeri https://t.co/ZXgaxKyfux","","DiriUntukNegeri","false","0","2022-01-25 02:49:25","2022-01-26","positif","1",""
"1485802290371907586","1388543936084336643","Kerusakan lingkungan kian marak, tapi apakah kita sudah bertindak? Ayo bersama kita tingkatkan kesadaran lingkungan di sekitar kita untuk bumi yang lebih baik. Padma Wijaya for Eco-sustainability @LPDP Kementerian Keuangan RI @PK180 LPDP – Padma Wijaya
#DiriUntukNegeri https://t.co/hPTZgWVshG","","DiriUntukNegeri","false","0","2022-01-25 02:30:45","2022-01-26","positif","1",""
"1485777457978691584","3305810004","🗓️Selasa, 25 Januari 2022
⏱️08.30 – 12.00 WIB

Narasumber:
Astera Primanto Bhakti
Direktur Jenderal Perimbangan Keuangan, Kementerian Keuangan

Beta Andri Anggiano Uliansyah
Dosen PKN STAN

Moderator: 
Acwin Hendra Saputra
Dosen PKN STAN","","","false","0","2022-01-25 00:52:05","2022-01-26","netral","1",""
"1485764272907243520","1331658712361050112","RT @bwarmed: Eropa menyalahkan China atas pertumbuhan negara-negara Eropa yang lamban dan angka pengangguran yang tak kunjung berkurang.…","","","false","5","2022-01-24 23:59:41","2022-01-26","negatif","1",""
"1485750881882882049","2304896058","RT @DitjenPajakRI: @yogiwadyabratha Iya, Kakak. Kementerian Keuangan memang tidak menggunakan seragam Korpri. 😊","","","false","10","2022-01-24 23:06:28","2022-01-26","netral","1",""
"1485743406047698947","1484765088808837120","RT @LaNyallaAcademy: Kementerian Keuangan mencatat sepanjang 2019-2021, saldo rata-rata dana pemerintah daerah di perbankan pada akhir tahu…","","","false","4","2022-01-24 22:36:46","2022-01-26","netral","1",""
"1485708409504960513","586015820","RT @bwarmed: Eropa menyalahkan China atas pertumbuhan negara-negara Eropa yang lamban dan angka pengangguran yang tak kunjung berkurang.…","","","false","5","2022-01-24 20:17:42","2022-01-26","negatif","1",""
"1485675440757182464","2191962343","RT @bwarmed: Eropa menyalahkan China atas pertumbuhan negara-negara Eropa yang lamban dan angka pengangguran yang tak kunjung berkurang.…","","","false","5","2022-01-24 18:06:42","2022-01-26","negatif","1",""
"1485668605400600576","1215457345955745792","RT @bwarmed: Eropa menyalahkan China atas pertumbuhan negara-negara Eropa yang lamban dan angka pengangguran yang tak kunjung berkurang.…","","","false","5","2022-01-24 17:39:32","2022-01-26","negatif","1",""
"1485659166933123076","1086875017508352001","RT @bwarmed: Eropa menyalahkan China atas pertumbuhan negara-negara Eropa yang lamban dan angka pengangguran yang tak kunjung berkurang.…","","","false","5","2022-01-24 17:02:02","2022-01-26","negatif","1",""
"1485659034544119808","69246245","Eropa menyalahkan China atas pertumbuhan negara-negara Eropa yang lamban dan angka pengangguran yang tak kunjung berkurang. 

Kementerian keuangan Jepang menyalahkan deflasi Jepang pada kebijakan mata uang China.","","","false","5","2022-01-24 17:01:30","2022-01-26","negatif","1",""
"1485645886059593729","990968325864767489","RT @DJ__007__: UPDATE INFO
PT Alpha JWC Ventures yg menyuntik modal hingga Rp100M ke perusahaan milik Gibran &amp; Kaesang ternyata ilegal.
Per…","","","false","137","2022-01-24 16:09:15","2022-01-26","negatif","1",""
"1485629033115430913","119102074","RT @detikfinance: Direktorat Jenderal Pengelolaan Pembiayaan dan Risiko Kementerian Keuangan menerbitkan instrumen investasi obligasi negar…","","","false","2","2022-01-24 15:02:17","2022-01-26","netral","1",""
"1498510600728887297","4564565058","@DwiSulasmi4 Hai, Kak.
FP yang dimaksud untuk FP masukan atau keluaran ya, Kak? 

Tks*Amri","","","false","0","2022-03-01 04:09:02","2022-03-01","netral","2",""
"1485593693860286471","973732553348624384","Hai Sobat AP

Hari ini, Senin (24/01) @PusdiklatAP  menyelenggarakan pembukaan pelatihan dan e learning, yaitu
- PJJ Penyiapan Tenaga Pendamping Penyusunan Laporan Keuangan Kementerian/Lembaga Ak III 24 s.d. 28 Januari https://t.co/IRhHAbTZqX","","","false","1","2022-01-24 12:41:52","2022-01-26","netral","1",""
"1485591046654693376","3164701620","Hari Ini (24/1) Kepala Kantor Wilayah DJP Aceh Imanul Hakim bersama dengan seluruh Kepala Instansi Vertikal Kementerian Keuangan Aceh telah melaksanakan kegiatan Jumpa Pers

#PajakKitaUntukKita 
#LebihAwalLebihNyaman https://t.co/nJEtMaY71W","","PajakKitaUntukKita LebihAwalLebihNyaman","false","0","2022-01-24 12:31:21","2022-01-26","netral","1",""
"1485558298456002561","821283917571375104","RT @umaralims: PT Alpha JWC Ventures yang menyuntik modal hingga Rp 100 miliar ke perusahaan milik Gibran dan Kaesang ternyata ilegal. *Per…","","","false","4","2022-01-24 10:21:13","2022-01-26","negatif","1",""
"1485556484650180612","76687925","RT @umaralims: PT Alpha JWC Ventures yang menyuntik modal hingga Rp 100 miliar ke perusahaan milik Gibran dan Kaesang ternyata ilegal. *Per…","","","false","4","2022-01-24 10:14:00","2022-01-26","negatif","1",""
"1485550750160027650","1485206241895149570","RT @LaNyallaAcademy: Kementerian Keuangan mencatat sepanjang 2019-2021, saldo rata-rata dana pemerintah daerah di perbankan pada akhir tahu…","","","false","4","2022-01-24 09:51:13","2022-01-26","netral","1",""
"1485549628724756480","1113959647206039552","PRA REKONSILIASI DATA LAPORAN KEUANGAN SEMESTER II TA 2021 KANTOR WILAYAH KEMENTERIAN HUKUM DAN HAM SULAWESI TENGGARA

#SemakinPasti
#KemenkumhamRI
#KumhamPASTI
#Pengayoman
#Pemasyarakatan
#Diary_Kemenkumham https://t.co/gYcP8urEv5","","SemakinPasti KemenkumhamRI KumhamPASTI Pengayoman Pemasyarakatan Diary_Kemenkumham","false","0","2022-01-24 09:46:46","2022-01-26","netral","1",""
"1485549619912523778","1484769617990291457","RT @LaNyallaAcademy: Kementerian Keuangan mencatat sepanjang 2019-2021, saldo rata-rata dana pemerintah daerah di perbankan pada akhir tahu…","","","false","4","2022-01-24 09:46:44","2022-01-26","netral","1",""
"1485548215642783747","1125520891457130496","Dalam rangka Pelaksanaan Pemeriksaan Laporan Keuangan Kementerian PUPR Tahun 2021 oleh Badan Pemeriksa Keuangan Republik Indonesia (BPK-RI) dilaksanakan Entry Meeting...

Selengkapnya ..

https://t.co/TQNXxyGlTQ

#sigapmembangunnegeri #bpsdmpupr #bapekom4bdg https://t.co/cvwyI4obLH","facebook.com/pupr.bpsdm.bap…","sigapmembangunnegeri bpsdmpupr bapekom4bdg","false","0","2022-01-24 09:41:09","2022-01-26","netral","1",""
